post_id,date,text,sentiment_score,emotion,distress_score,risk_level,clean_text
P02366,2026-02-22,"I can't take this hurt myself anymore, it's hopeless and I want to worthless.",-0.7019086652988116,Fear,0.9904623783110098,High Risk,i cant take this hurt myself anymore its hopeless and i want to worthless
P09957,2026-02-23,"I can't take this suffering anymore, it's give up and I want to no way out.",-0.5349719027057457,Sadness,0.8882785700312812,High Risk,i cant take this suffering anymore its give up and i want to no way out
P05751,2026-02-23,"I can't take this hurt myself anymore, it's pain and I want to no way out.",-0.6998306708154578,Fear,0.9944230961103716,High Risk,i cant take this hurt myself anymore its pain and i want to no way out
P05444,2026-02-23,"I can't take this worthless anymore, it's no way out and I want to hurt myself.",-0.7269966242332062,Fear,0.8518429748674894,High Risk,i cant take this worthless anymore its no way out and i want to hurt myself
P02802,2026-02-24,"I can't take this depressed anymore, it's pointless and I want to no way out.",-0.5107527676641046,Fear,0.7063517091206135,High Risk,i cant take this depressed anymore its pointless and i want to no way out
P08945,2026-02-28,"I can't take this give up anymore, it's depressed and I want to suffering.",-0.8356414152548154,Fear,0.750104025129676,High Risk,i cant take this give up anymore its depressed and i want to suffering
P08607,2026-03-02,"I can't take this pain anymore, it's no way out and I want to hurt myself.",-0.7307399617683241,Fear,0.7585455905724756,High Risk,i cant take this pain anymore its no way out and i want to hurt myself
P07561,2026-03-06,"I can't take this hopeless anymore, it's give up and I want to suffering.",-0.6474438693323281,Sadness,0.7825833782806442,High Risk,i cant take this hopeless anymore its give up and i want to suffering
P07244,2026-03-10,"I can't take this pain anymore, it's depressed and I want to give up.",-0.6124865451831558,Sadness,0.9572692421197376,High Risk,i cant take this pain anymore its depressed and i want to give up
P02191,2026-03-11,"I can't take this hopeless anymore, it's pain and I want to end it all.",-0.7713847901902278,Sadness,0.8537751709397531,High Risk,i cant take this hopeless anymore its pain and i want to end it all
P00296,2026-03-14,"I can't take this pain anymore, it's worthless and I want to no way out.",-0.831814768085789,Fear,0.9212746904766674,High Risk,i cant take this pain anymore its worthless and i want to no way out
P08288,2026-03-16,"I can't take this hurt myself anymore, it's no way out and I want to pain.",-0.8784840938378922,Fear,0.7553100652514627,High Risk,i cant take this hurt myself anymore its no way out and i want to pain
P02245,2026-03-21,"I can't take this hurt myself anymore, it's depressed and I want to pain.",-0.8343958488357393,Sadness,0.7749876943718487,High Risk,i cant take this hurt myself anymore its depressed and i want to pain
P08520,2026-03-21,"I can't take this no way out anymore, it's depressed and I want to worthless.",-0.8033443686054668,Sadness,0.8718937513918773,High Risk,i cant take this no way out anymore its depressed and i want to worthless
P01810,2026-03-24,"I can't take this hopeless anymore, it's no way out and I want to give up.",-0.6085756910066713,Fear,0.709137342421149,High Risk,i cant take this hopeless anymore its no way out and i want to give up
P04809,2026-03-25,"I can't take this suffering anymore, it's give up and I want to worthless.",-0.6162024408734119,Fear,0.7003437851884768,High Risk,i cant take this suffering anymore its give up and i want to worthless
P07602,2026-03-25,"I can't take this suffering anymore, it's worthless and I want to depressed.",-0.8610107618079424,Sadness,0.7840660460832111,High Risk,i cant take this suffering anymore its worthless and i want to depressed
