post_id,date,text,sentiment_score,emotion,distress_score,risk_level
P00766,2026-01-07,Very fun and friends.,0.5105325649015964,Neutral,0.10396199169713315,Low Risk
P06057,2026-01-07,Everything is give up and I feel depressed.,-0.6960479378514262,Sadness,0.8538355993413234,High Risk
P06068,2026-01-07,Today was really stressed.,0.019776013718825758,Anger,0.516558631821106,Medium Risk
P06373,2026-01-07,Very okay and happy.,0.44700238905030143,Neutral,0.33896835505066236,Low Risk
P08694,2026-01-07,Very happy and good.,0.4741761038223835,Surprise,0.05530430444720089,Low Risk
P02091,2026-01-07,I am stressed and anxious lately.,0.004811487749714072,Anger,0.5681046023050971,Medium Risk
P03703,2026-01-07,I am struggling and dark lately.,-0.36164655321626926,Fear,0.5311888051500671,Medium Risk
P07714,2026-01-07,Feeling going out today.,0.28334245800640556,Neutral,0.16795452777608874,Low Risk
P00152,2026-01-07,Feeling okay today.,0.48653017442627244,Neutral,0.26862927823711985,Low Risk
P05375,2026-01-07,I am overwhelmed and dark lately.,0.07511185304006951,Disgust,0.48721037820796576,Medium Risk
P04300,2026-01-07,Feeling okay today.,0.7926541263456923,Neutral,0.316355577274381,Low Risk
P01080,2026-01-07,Very dinner and happy.,0.6456324106200282,Surprise,0.1270778790188649,Low Risk
P06469,2026-01-07,Feeling friends today.,0.2894024029757303,Happiness,0.03180687380985039,Low Risk
P00215,2026-01-07,I am tired and sad lately.,-0.18009984650282518,Disgust,0.5191861871681102,Medium Risk
P04592,2026-01-07,I am anxious and overwhelmed lately.,-0.47388961649696526,Sadness,0.6507553963539863,Medium Risk
P07708,2026-01-07,I am feeling so end it all. I just want to end it all.,-0.8233100565338993,Fear,0.8001993118264508,High Risk
P00901,2026-01-07,I am anxious and heavy lately.,0.02457331696081133,Disgust,0.5848901457777171,Medium Risk
P01762,2026-01-07,Feeling sunny today.,0.3345892632867935,Surprise,0.1842848685393102,Low Risk
P07767,2026-01-07,I am feeling so end it all. I just want to end it all.,-0.9014183440937678,Sadness,0.7766030308451473,High Risk
P08900,2026-01-07,Very happy and going out.,0.20031975407145997,Neutral,0.15701337762328263,Low Risk
P07538,2026-01-07,Very okay and happy.,0.7457547137672156,Happiness,0.13358254253777835,Low Risk
P05229,2026-01-07,Very happy and okay.,0.46568560923023716,Surprise,0.36245503502689375,Low Risk
P03652,2026-01-07,I am stressed and overwhelmed lately.,-0.0028090060015252827,Disgust,0.6813450895697686,Medium Risk
P03892,2026-01-07,Today was really heavy.,0.13733013831989882,Anger,0.4268435148947252,Medium Risk
P05505,2026-01-07,Today was really tired.,-0.05714945458706261,Sadness,0.5189735683934732,Medium Risk
P06523,2026-01-07,Feeling good today.,0.9768059130224094,Happiness,0.11458592685800872,Low Risk
P07306,2026-01-07,Very dinner and good.,0.8069403188261213,Neutral,0.3580177151189936,Low Risk
P09605,2026-01-07,I am feeling so hopeless. I just want to hopeless.,-0.8657435024307716,Sadness,0.7987420897494275,High Risk
P05744,2026-01-07,I am overwhelmed and stressed lately.,-0.41256726627305795,Anger,0.4734665588430941,Medium Risk
P02921,2026-01-08,Feeling happy today.,0.4615820985941914,Happiness,0.3121037323681912,Low Risk
P09788,2026-01-08,Very movie and okay.,0.26319308143673387,Happiness,0.3711862767977139,Low Risk
P02947,2026-01-08,Today was really overwhelmed.,-0.04587714393434206,Anger,0.40725110564005107,Medium Risk
P00560,2026-01-08,Everything is no way out and I feel pointless.,-0.6901502799002921,Sadness,0.7417736113352785,High Risk
P03391,2026-01-08,Feeling going out today.,0.8816086795907012,Happiness,0.06464642429211898,Low Risk
P02918,2026-01-08,I am feeling so hurt myself. I just want to hurt myself.,-0.9868263339030412,Sadness,0.8595470532432415,High Risk
P02177,2026-01-08,Very happy and working.,0.513905680746177,Surprise,0.32544629039228773,Low Risk
P03771,2026-01-08,I am anxious and heavy lately.,-0.07924624069552516,Anger,0.5451710479065524,Medium Risk
P08333,2026-01-08,Very happy and going out.,0.9442558534270895,Neutral,0.2720791603426123,Low Risk
P01858,2026-01-08,Feeling good today.,0.6236581445701399,Surprise,0.1490628519576589,Low Risk
P01387,2026-01-08,Very working and okay.,0.6405283673892515,Neutral,0.375485854149614,Low Risk
P07392,2026-01-08,I am tired and struggling lately.,-0.15566403973459292,Disgust,0.4028476586607996,Medium Risk
P01887,2026-01-08,Feeling sunny today.,0.8895042648946059,Happiness,0.22021812024799822,Low Risk
P09181,2026-01-08,I am heavy and struggling lately.,0.13719008915259068,Fear,0.5141580202893485,Medium Risk
P01662,2026-01-08,I am struggling and tired lately.,-0.12369320336394002,Sadness,0.4820626087005811,Medium Risk
P05161,2026-01-08,Very going out and dinner.,0.41442637276151406,Neutral,0.14186510070598365,Low Risk
P02339,2026-01-08,I am dark and heavy lately.,0.19799232591085614,Fear,0.5356548818080323,Medium Risk
P01063,2026-01-08,Very going out and working.,0.26115188883155815,Neutral,0.14032764373400625,Low Risk
P02147,2026-01-08,Very sunny and going out.,0.20427919095537828,Surprise,0.22681311340049104,Low Risk
P02724,2026-01-08,Very sunny and dinner.,0.8951611156806452,Happiness,0.13097622518162666,Low Risk
P07106,2026-01-08,Today was really struggling.,-0.27214848427117744,Fear,0.4871786932089359,Medium Risk
P01024,2026-01-08,Feeling dinner today.,0.35987301702555163,Neutral,0.3003078596844223,Low Risk
P05207,2026-01-08,Feeling okay today.,0.4359409070762501,Neutral,0.34297542338793524,Low Risk
P07415,2026-01-08,Very going out and working.,0.7325802570329032,Neutral,0.22721865671500613,Low Risk
P05242,2026-01-08,I am heavy and tired lately.,-0.08326311494435357,Fear,0.5889429957118353,Medium Risk
P09516,2026-01-08,Very happy and working.,0.39153315346063683,Happiness,0.3659307101142748,Low Risk
P06856,2026-01-08,Feeling happy today.,0.42085752989269065,Happiness,0.1884899004833035,Low Risk
P09137,2026-01-08,Today was really heavy.,-0.033055986525776515,Anger,0.456139854908537,Medium Risk
P05088,2026-01-08,Very dinner and friends.,0.7559413571520819,Surprise,0.3190058238421907,Low Risk
P04057,2026-01-08,Today was really heavy.,-0.418272922989394,Sadness,0.5189617682693453,Medium Risk
P01805,2026-01-08,I am sad and dark lately.,-0.2279276745303347,Sadness,0.4391903144672079,Medium Risk
P05302,2026-01-08,I am overwhelmed and heavy lately.,-0.3443296766621782,Sadness,0.48574207782368534,Medium Risk
P04845,2026-01-09,Today was really heavy.,0.06437230471015276,Disgust,0.5818531917345303,Medium Risk
P03861,2026-01-09,Today was really anxious.,-0.18075299852035326,Sadness,0.46138764176770597,Medium Risk
P02922,2026-01-09,Today was really struggling.,-0.2743917686179641,Sadness,0.5632600006340883,Medium Risk
P06952,2026-01-09,Very friends and sunny.,0.2778414790383207,Surprise,0.08078298975427596,Low Risk
P09764,2026-01-09,Very dinner and happy.,0.8159256264093302,Neutral,0.029207321758851768,Low Risk
P04972,2026-01-09,Very sunny and working.,0.5081125890492637,Surprise,0.24595947081084168,Low Risk
P03202,2026-01-09,I am heavy and sad lately.,-0.2352938706952773,Fear,0.44231793984768913,Medium Risk
P00136,2026-01-09,I am anxious and heavy lately.,0.1652880388535911,Disgust,0.518356539582439,Medium Risk
P00104,2026-01-09,Everything is suffering and I feel no way out.,-0.6584966132918215,Sadness,0.8967167906142226,High Risk
P04436,2026-01-09,Feeling working today.,0.6590620588670857,Surprise,0.08859589000805697,Low Risk
P07283,2026-01-09,Feeling going out today.,0.8006904532278922,Happiness,0.2910165656622988,Low Risk
P00334,2026-01-09,Feeling movie today.,0.21966953316704121,Neutral,0.3286051789629764,Low Risk
P01532,2026-01-09,I am lonely and overwhelmed lately.,-0.3193246497786097,Sadness,0.5661938461660242,Medium Risk
P01296,2026-01-09,Feeling sunny today.,0.35135663391228394,Happiness,0.20444545539580022,Low Risk
P05491,2026-01-09,Very working and good.,0.4579349871095456,Surprise,0.009772523723075244,Low Risk
P06599,2026-01-09,Very working and happy.,0.6050892477044068,Happiness,0.20138027760081428,Low Risk
P08659,2026-01-09,Feeling fun today.,0.5237769810756389,Neutral,0.026485115443504362,Low Risk
P01720,2026-01-09,Today was really sad.,-0.40506136879488064,Anger,0.42775498635492837,Medium Risk
P06530,2026-01-09,Feeling friends today.,0.7819771859732212,Happiness,0.14679054935858002,Low Risk
P03756,2026-01-09,Feeling okay today.,0.9441124427100764,Surprise,0.12817997214990448,Low Risk
P06634,2026-01-09,Very friends and dinner.,0.23158503581870785,Neutral,0.347630326027081,Low Risk
P04604,2026-01-09,"I can't take this worthless anymore, it's suffering and I want to hopeless.",-0.7744269784431198,Sadness,0.9725338617071204,High Risk
P09446,2026-01-09,"I can't take this depressed anymore, it's suffering and I want to end it all.",-0.6371722210065134,Sadness,0.8088009053238818,High Risk
P05834,2026-01-09,Very working and sunny.,0.5849154878367804,Surprise,0.36066007075188744,Low Risk
P09850,2026-01-09,Very okay and going out.,0.7217463632939725,Neutral,0.3068833253701882,Low Risk
P05760,2026-01-09,Feeling going out today.,0.5620437295588543,Happiness,0.11660389977823266,Low Risk
P02443,2026-01-09,I am lonely and stressed lately.,-0.3855114731103273,Sadness,0.569933105525988,Medium Risk
P03760,2026-01-09,Very okay and sunny.,0.9539432874763898,Happiness,0.22331060976156636,Low Risk
P04661,2026-01-09,Feeling working today.,0.6514729342985206,Surprise,0.08203254310654998,Low Risk
P02183,2026-01-09,Very fun and good.,0.832207923153355,Neutral,0.19826156835329886,Low Risk
P07752,2026-01-09,I am sad and stressed lately.,-0.292198962523795,Sadness,0.45879527841329837,Medium Risk
P04858,2026-01-09,Feeling friends today.,0.6007694610874914,Surprise,0.3471329986937987,Low Risk
P04366,2026-01-10,Very friends and sunny.,0.5348841485375321,Neutral,0.04367883977013869,Low Risk
P02288,2026-01-10,I am sad and dark lately.,-0.4119383645577641,Anger,0.5270160247202386,Medium Risk
P00335,2026-01-10,Today was really lonely.,0.07314995034996552,Fear,0.6049886129819515,Medium Risk
P08578,2026-01-10,I am stressed and anxious lately.,-0.25397785107282334,Fear,0.42007108870373716,Medium Risk
P04445,2026-01-10,Feeling friends today.,0.2853459179853881,Neutral,0.2290682332764484,Low Risk
P01617,2026-01-10,Feeling okay today.,0.7819816623971974,Neutral,0.37150536848219695,Low Risk
P04477,2026-01-10,"I can't take this worthless anymore, it's pointless and I want to pain.",-0.9207292322041948,Fear,0.8681464118434306,High Risk
P09007,2026-01-10,I am stressed and sad lately.,-0.27095138320592116,Fear,0.6927413260628335,Medium Risk
P05853,2026-01-10,I am lonely and stressed lately.,-0.48632950379215667,Disgust,0.4291341602540977,Medium Risk
P01773,2026-01-10,Very fun and going out.,0.9582156656257186,Surprise,0.35593455763532433,Low Risk
P03011,2026-01-10,Today was really dark.,-0.14531615929559094,Anger,0.4131297541594956,Medium Risk
P01578,2026-01-10,Feeling dinner today.,0.2264095487202618,Happiness,0.23191713753318202,Low Risk
P03262,2026-01-10,Feeling dinner today.,0.5258838493035599,Happiness,0.1900909868006961,Low Risk
P08045,2026-01-10,Feeling happy today.,0.4456335403919403,Neutral,0.3277099904322099,Low Risk
P05510,2026-01-10,Today was really stressed.,-0.22060248396021087,Fear,0.6665654148110103,Medium Risk
P09359,2026-01-10,Feeling friends today.,0.4589570812398247,Surprise,0.1361573872945212,Low Risk
P00681,2026-01-10,I am sad and anxious lately.,-0.3271648013326901,Fear,0.5321324050937272,Medium Risk
P03677,2026-01-10,Feeling okay today.,0.20470365547396074,Neutral,0.11104500118453342,Low Risk
P02717,2026-01-10,I am dark and lonely lately.,0.03621812966350746,Fear,0.4814077105573411,Medium Risk
P00585,2026-01-10,I am overwhelmed and struggling lately.,0.12787055129647396,Anger,0.4473864468506044,Medium Risk
P05228,2026-01-10,Very good and sunny.,0.7141117365320213,Happiness,0.28314608120110885,Low Risk
P01183,2026-01-10,Feeling dinner today.,0.5733824750143603,Happiness,0.2023726617278234,Low Risk
P01333,2026-01-10,Today was really tired.,-0.42523950719834547,Fear,0.5017968506967133,Medium Risk
P01872,2026-01-10,I am sad and overwhelmed lately.,-0.03488454003471836,Sadness,0.6831322361034449,Medium Risk
P00737,2026-01-10,I am lonely and dark lately.,-0.15100044034600363,Fear,0.5501203437130604,Medium Risk
P09436,2026-01-10,Very working and movie.,0.5395048631825627,Neutral,0.3553494342852793,Low Risk
P06262,2026-01-11,Today was really stressed.,0.19539145009306647,Anger,0.6229228404348027,Medium Risk
P04220,2026-01-11,Today was really lonely.,-0.3031928901202492,Fear,0.5541572077807367,Medium Risk
P02899,2026-01-11,Feeling going out today.,0.9263124803302663,Surprise,0.29338410880313,Low Risk
P02473,2026-01-11,Very good and sunny.,0.595077611793249,Neutral,0.239425740063324,Low Risk
P07597,2026-01-11,"I can't take this end it all anymore, it's suffering and I want to give up.",-0.732995545129748,Fear,0.999231551466198,High Risk
P00656,2026-01-11,Very working and going out.,0.6900587746758553,Neutral,0.2895892221864375,Low Risk
P05159,2026-01-11,Very dinner and fun.,0.30818292329444186,Happiness,0.2624933729174527,Low Risk
P01736,2026-01-11,Feeling happy today.,0.5321245408458484,Happiness,0.06671493407346966,Low Risk
P09983,2026-01-11,Today was really lonely.,-0.47251434625799876,Sadness,0.4307968437245311,Medium Risk
P09554,2026-01-11,Very good and dinner.,0.2481923974857363,Happiness,0.10346146591615546,Low Risk
P07141,2026-01-11,Feeling working today.,0.6831991431963532,Neutral,0.0065446875271304,Low Risk
P04587,2026-01-11,Very fun and going out.,0.5417449299266974,Happiness,0.36221666446034523,Low Risk
P02892,2026-01-11,Today was really tired.,0.10549578112067415,Fear,0.6355608603738475,Medium Risk
P06488,2026-01-11,Today was really heavy.,-0.3973811105060008,Disgust,0.6181308483140968,Medium Risk
P00491,2026-01-11,Today was really sad.,0.10526227449829229,Disgust,0.6212071232163399,Medium Risk
P01082,2026-01-11,Very sunny and fun.,0.9474432913339923,Neutral,0.1518467057806681,Low Risk
P01849,2026-01-11,Today was really anxious.,-0.37516794130024855,Disgust,0.575668388049234,Medium Risk
P04385,2026-01-11,Today was really dark.,-0.33699520714641124,Fear,0.409958945831641,Medium Risk
P02033,2026-01-11,Feeling good today.,0.8165535766081871,Neutral,0.14503328503787083,Low Risk
P02356,2026-01-11,Today was really lonely.,-0.18948020907726904,Sadness,0.6723447573332213,Medium Risk
P06034,2026-01-11,Very going out and okay.,0.45265700502684725,Happiness,0.3878361345818403,Low Risk
P04758,2026-01-11,Very working and fun.,0.3342652170918473,Surprise,0.22954510958506008,Low Risk
P07719,2026-01-11,Feeling working today.,0.9758233666494065,Surprise,0.02542085201818898,Low Risk
P08749,2026-01-11,Today was really sad.,-0.19210867872145632,Disgust,0.4077494530958145,Medium Risk
P07235,2026-01-11,Very going out and happy.,0.9009154799694745,Happiness,0.30283756282887003,Low Risk
P08765,2026-01-11,Everything is pain and I feel worthless.,-0.7190191008848056,Fear,0.8551986960591196,High Risk
P03076,2026-01-11,"I can't take this depressed anymore, it's worthless and I want to hopeless.",-0.849596919457283,Fear,0.8597043183863886,High Risk
P04124,2026-01-11,Very friends and okay.,0.9445664093506672,Neutral,0.06993476618648446,Low Risk
P01963,2026-01-11,Today was really tired.,0.1297287425606205,Anger,0.5380351549609976,Medium Risk
P06186,2026-01-12,Feeling dinner today.,0.7838341856946591,Surprise,0.355322060918659,Low Risk
P02170,2026-01-12,Very friends and dinner.,0.45217338990182887,Happiness,0.04279650446984933,Low Risk
P08561,2026-01-12,Very sunny and okay.,0.3289067627584948,Neutral,0.07148841438686207,Low Risk
P02331,2026-01-12,Feeling okay today.,0.8820309926847736,Surprise,0.22495135215376086,Low Risk
P07995,2026-01-12,Feeling fun today.,0.25122074651440984,Neutral,0.12423341142217269,Low Risk
P06030,2026-01-12,Today was really stressed.,0.006293158343539718,Sadness,0.5561710320609643,Medium Risk
P07219,2026-01-12,I am feeling so suffering. I just want to suffering.,-0.9131078980938248,Fear,0.8552717253937588,High Risk
P08684,2026-01-12,Everything is no way out and I feel depressed.,-0.5089758005046238,Sadness,0.769210167212779,High Risk
P04253,2026-01-12,Very sunny and going out.,0.47919208641132605,Neutral,0.39581924771795085,Low Risk
P09966,2026-01-12,Today was really tired.,-0.07047175717978182,Sadness,0.6844963959996119,Medium Risk
P06219,2026-01-12,Today was really struggling.,-0.45606019045056595,Anger,0.6928809415098856,Medium Risk
P04347,2026-01-12,Feeling going out today.,0.40277547577253076,Surprise,0.06622540603414162,Low Risk
P07843,2026-01-12,Feeling going out today.,0.9856913926461044,Happiness,0.20459543524878152,Low Risk
P03017,2026-01-12,I am stressed and tired lately.,-0.4267535351506621,Anger,0.44032932485072024,Medium Risk
P07880,2026-01-12,Very okay and friends.,0.5189555931597551,Happiness,0.3928808596887736,Low Risk
P02945,2026-01-12,I am feeling so pain. I just want to pain.,-0.7630401195444041,Sadness,0.7631895166822903,High Risk
P05563,2026-01-12,Feeling okay today.,0.2214510382541368,Surprise,0.08753387103507704,Low Risk
P04988,2026-01-12,I am overwhelmed and tired lately.,0.14699006644433887,Sadness,0.4229808725074631,Medium Risk
P08387,2026-01-12,Today was really sad.,-0.07216635973052504,Fear,0.5487377269897118,Medium Risk
P06472,2026-01-12,Feeling dinner today.,0.3805624563760878,Neutral,0.38750641582727735,Low Risk
P05600,2026-01-12,Today was really heavy.,-0.013207283809852699,Anger,0.4902073560171226,Medium Risk
P03263,2026-01-12,Feeling okay today.,0.7668633000519993,Surprise,0.3515732873809223,Low Risk
P07646,2026-01-12,I am stressed and anxious lately.,-0.40667799060326437,Fear,0.5132952852517582,Medium Risk
P04768,2026-01-12,I am tired and lonely lately.,-0.4512462110515917,Sadness,0.5902110920240826,Medium Risk
P00538,2026-01-12,Everything is pointless and I feel give up.,-0.7567011688781234,Fear,0.9414966999042309,High Risk
P05368,2026-01-12,Everything is hopeless and I feel hurt myself.,-0.7270029322885125,Sadness,0.8483901589059752,High Risk
P00976,2026-01-12,Feeling fun today.,0.9787060953318569,Neutral,0.33895517222854954,Low Risk
P03516,2026-01-12,Today was really tired.,-0.021150379509225214,Anger,0.4612219175205421,Medium Risk
P07593,2026-01-12,Very okay and friends.,0.7310434295286288,Surprise,0.19428561864304547,Low Risk
P07952,2026-01-12,Feeling happy today.,0.9856417167540812,Neutral,0.11044911333761061,Low Risk
P01605,2026-01-12,Today was really heavy.,0.053954043386020056,Fear,0.5125964037319042,Medium Risk
P05466,2026-01-13,Today was really tired.,0.08487587296606036,Disgust,0.6769718151184563,Medium Risk
P00001,2026-01-13,Feeling working today.,0.556666202282873,Neutral,0.023233444867279785,Low Risk
P09499,2026-01-13,Feeling movie today.,0.9499487350374511,Happiness,0.3037730982703376,Low Risk
P09306,2026-01-13,Feeling working today.,0.7270705726129296,Neutral,0.20947681371811103,Low Risk
P00612,2026-01-13,Feeling okay today.,0.8916508876181359,Surprise,0.15216021958816386,Low Risk
P03137,2026-01-13,Today was really sad.,-0.462610365725316,Disgust,0.5026921854482559,Medium Risk
P06480,2026-01-13,Feeling friends today.,0.517024414591497,Surprise,0.05128659528495532,Low Risk
P07383,2026-01-13,Feeling happy today.,0.8981742730365543,Surprise,0.1302254671111418,Low Risk
P00654,2026-01-13,Feeling happy today.,0.7348581173783313,Happiness,0.2585800360498428,Low Risk
P08026,2026-01-13,Very dinner and good.,0.33445613201431557,Surprise,0.2717148733089933,Low Risk
P02901,2026-01-13,Very good and working.,0.8076494671311267,Surprise,0.38914264188413716,Low Risk
P00027,2026-01-13,Very okay and going out.,0.5420328146868397,Surprise,0.17573460074630806,Low Risk
P03602,2026-01-13,Very okay and going out.,0.9786085946911196,Surprise,0.22788776261339427,Low Risk
P03614,2026-01-13,Today was really dark.,-0.4697504103150012,Fear,0.5847714200999728,Medium Risk
P01732,2026-01-13,Feeling fun today.,0.5946246618708481,Happiness,0.22163971215833045,Low Risk
P06158,2026-01-13,Feeling dinner today.,0.5828763028767667,Happiness,0.3381247125320419,Low Risk
P04655,2026-01-13,I am stressed and sad lately.,0.05626350800577318,Sadness,0.6419250022056373,Medium Risk
P06210,2026-01-13,Very okay and movie.,0.5727854256305211,Neutral,0.19315658239771072,Low Risk
P09940,2026-01-13,Feeling working today.,0.3003322018174638,Neutral,0.010764252480821314,Low Risk
P02514,2026-01-13,Today was really struggling.,-0.39829979317794934,Disgust,0.5289211026789336,Medium Risk
P01272,2026-01-13,Today was really heavy.,0.030628294707851556,Disgust,0.5536644123031155,Medium Risk
P07917,2026-01-13,Today was really lonely.,0.08338048268457277,Sadness,0.6895773493465636,Medium Risk
P09113,2026-01-13,I am heavy and tired lately.,-0.2291869471952762,Anger,0.49003323928756987,Medium Risk
P02561,2026-01-13,Feeling fun today.,0.9271341952971632,Happiness,0.3184743793735481,Low Risk
P01261,2026-01-13,Today was really lonely.,0.0534837713301175,Anger,0.4919246348053109,Medium Risk
P07505,2026-01-13,Today was really heavy.,-0.14424410881821265,Sadness,0.6270435457727052,Medium Risk
P07110,2026-01-13,I am tired and overwhelmed lately.,-0.11662022498588398,Anger,0.5222149977413302,Medium Risk
P08004,2026-01-13,Very working and good.,0.23623610307400097,Surprise,0.17003212685674476,Low Risk
P02948,2026-01-13,Today was really dark.,-0.033664927813498224,Fear,0.6255628733107572,Medium Risk
P07572,2026-01-13,Feeling happy today.,0.5958685641390964,Happiness,0.3856995364144917,Low Risk
P09808,2026-01-13,I am feeling so pointless. I just want to pointless.,-0.6939616076872943,Fear,0.763129899067968,High Risk
P02440,2026-01-14,I am stressed and anxious lately.,-0.11063452418195913,Disgust,0.5605758203887927,Medium Risk
P09123,2026-01-14,Feeling sunny today.,0.8797481088984016,Surprise,0.08313152171724791,Low Risk
P01991,2026-01-14,I am stressed and sad lately.,0.011649625153123289,Sadness,0.5742905759894777,Medium Risk
P08680,2026-01-14,Today was really overwhelmed.,-0.22930883691022225,Sadness,0.6071397831344152,Medium Risk
P09184,2026-01-14,I am sad and lonely lately.,-0.33190181896494914,Disgust,0.42206578115944116,Medium Risk
P09741,2026-01-14,Today was really sad.,-0.2471346344000071,Disgust,0.6725241079831,Medium Risk
P02928,2026-01-14,Everything is hurt myself and I feel pain.,-0.5202137061854671,Sadness,0.8437122177023841,High Risk
P02716,2026-01-14,Feeling sunny today.,0.23576554513508957,Happiness,0.3944111712785719,Low Risk
P09643,2026-01-14,Very dinner and working.,0.29946478030274276,Neutral,0.05667020975453161,Low Risk
P01126,2026-01-14,Feeling happy today.,0.6950176616328041,Happiness,0.20028437033466853,Low Risk
P00589,2026-01-14,Very friends and going out.,0.8563020059591786,Happiness,0.1761293673473396,Low Risk
P00030,2026-01-14,Very movie and working.,0.36244897978781554,Happiness,0.0307919639315172,Low Risk
P00430,2026-01-14,I am anxious and heavy lately.,0.17404881266630579,Disgust,0.4261116887762976,Medium Risk
P03144,2026-01-14,Very going out and okay.,0.7893487006954925,Happiness,0.18594837206173748,Low Risk
P06264,2026-01-14,Very friends and good.,0.6365568604264922,Surprise,0.1851211512636335,Low Risk
P06594,2026-01-14,Feeling sunny today.,0.8386282213187928,Happiness,0.306351926313512,Low Risk
P03649,2026-01-14,Very good and working.,0.6012513226565074,Surprise,0.008938715370742934,Low Risk
P05142,2026-01-14,Very going out and okay.,0.9994823438960263,Happiness,0.15811538442784392,Low Risk
P05615,2026-01-14,I am lonely and overwhelmed lately.,-0.46685611667740146,Fear,0.5280206010016284,Medium Risk
P07201,2026-01-14,I am overwhelmed and stressed lately.,-0.055853226324110605,Disgust,0.5131334443167384,Medium Risk
P05138,2026-01-14,Very dinner and okay.,0.4981408763966704,Happiness,0.1621885891547915,Low Risk
P07907,2026-01-14,Today was really stressed.,0.19799812800447358,Sadness,0.6010583826116525,Medium Risk
P05713,2026-01-14,Feeling friends today.,0.7444991427221892,Happiness,0.2354207258282723,Low Risk
P07755,2026-01-14,Very fun and sunny.,0.5048209808020073,Surprise,0.11972804365569445,Low Risk
P07442,2026-01-14,Feeling movie today.,0.6335164134135862,Happiness,0.2616536299893351,Low Risk
P03222,2026-01-14,"I can't take this depressed anymore, it's suffering and I want to worthless.",-0.6077792289646355,Fear,0.8585056367653707,High Risk
P05374,2026-01-14,Feeling dinner today.,0.2244335825197907,Neutral,0.0308106785484926,Low Risk
P04986,2026-01-14,Very working and friends.,0.5425078757688755,Surprise,0.38606102097321543,Low Risk
P04711,2026-01-15,Feeling sunny today.,0.6193893252505283,Neutral,0.1884893323614973,Low Risk
P05407,2026-01-15,Feeling sunny today.,0.42528299928243946,Happiness,0.16214064545020862,Low Risk
P09513,2026-01-15,I am heavy and overwhelmed lately.,0.05652575955402672,Anger,0.44251135623512616,Medium Risk
P07551,2026-01-15,Feeling working today.,0.23109468533800018,Surprise,0.06647246938838873,Low Risk
P04551,2026-01-15,Today was really overwhelmed.,-0.4823921091238208,Fear,0.5445063305984614,Medium Risk
P06961,2026-01-15,I am dark and stressed lately.,0.09226080324065677,Disgust,0.6858475944839431,Medium Risk
P07150,2026-01-15,I am stressed and sad lately.,-0.0412628364039449,Disgust,0.5893630410546344,Medium Risk
P01878,2026-01-15,Feeling going out today.,0.34046382210769305,Surprise,0.22892607425203063,Low Risk
P01513,2026-01-15,Feeling friends today.,0.5682632405142121,Neutral,0.37513031999402685,Low Risk
P00800,2026-01-15,Feeling fun today.,0.5355583951658509,Neutral,0.19053429332043953,Low Risk
P07248,2026-01-15,Very sunny and fun.,0.514995533409136,Neutral,0.27793484585212525,Low Risk
P05236,2026-01-15,Today was really dark.,-0.19975340458188845,Disgust,0.41001585478938435,Medium Risk
P09379,2026-01-15,I am feeling so suffering. I just want to suffering.,-0.5558450167595443,Fear,0.9041110657150806,High Risk
P08530,2026-01-15,Today was really dark.,0.1818476814797908,Anger,0.6123175024433452,Medium Risk
P01039,2026-01-15,I am heavy and overwhelmed lately.,-0.18585483720376966,Fear,0.5504553881050499,Medium Risk
P05986,2026-01-15,Feeling happy today.,0.39259563757710325,Happiness,0.12874474255596247,Low Risk
P00320,2026-01-15,Today was really heavy.,-0.2661937848783335,Sadness,0.609241438500785,Medium Risk
P00503,2026-01-15,Very working and good.,0.48387308820551234,Surprise,0.03935825988535893,Low Risk
P04182,2026-01-15,Today was really stressed.,-0.18821619999551564,Disgust,0.6297874513916552,Medium Risk
P05574,2026-01-15,Very okay and working.,0.5414742311164982,Happiness,0.2852862585772999,Low Risk
P07689,2026-01-15,I am struggling and anxious lately.,-0.2696438933726376,Disgust,0.43963469331370303,Medium Risk
P07353,2026-01-15,Feeling happy today.,0.2836194172514495,Neutral,0.013849829510638179,Low Risk
P07557,2026-01-15,Very going out and movie.,0.5610649706075881,Happiness,0.1296254762979778,Low Risk
P04545,2026-01-15,Feeling dinner today.,0.44880225052247297,Surprise,0.02319902898908337,Low Risk
P02624,2026-01-15,Very good and movie.,0.3317017972523322,Surprise,0.28609474139305324,Low Risk
P07174,2026-01-15,I am stressed and lonely lately.,-0.024603775323329913,Sadness,0.6129046969171934,Medium Risk
P06578,2026-01-15,Very going out and working.,0.8982971824983377,Neutral,0.2290842115220429,Low Risk
P00819,2026-01-15,I am heavy and tired lately.,0.16444603880935849,Fear,0.6143272492213726,Medium Risk
P07450,2026-01-15,Today was really stressed.,-0.16439473765832718,Disgust,0.6286850972936839,Medium Risk
P01425,2026-01-15,I am feeling so no way out. I just want to no way out.,-0.7571828507933298,Sadness,0.8641974053018457,High Risk
P05148,2026-01-15,Very movie and happy.,0.9890637236410718,Surprise,0.1261301421520584,Low Risk
P01418,2026-01-15,I am heavy and dark lately.,-0.2247169604305494,Disgust,0.5347235542404627,Medium Risk
P07963,2026-01-15,Today was really sad.,-0.24076614539922087,Sadness,0.582993016520548,Medium Risk
P06768,2026-01-15,I am overwhelmed and dark lately.,0.030149039493536756,Fear,0.46345197639320873,Medium Risk
P07144,2026-01-16,Today was really heavy.,0.19505608852885914,Sadness,0.5051226834454116,Medium Risk
